method,instance_id,alpha_t,alpha_c,makespan_mean,makespan_std,cost_mean,cost_std,n_seeds,cid,makespan_norm,cost_norm,score,rank
w/o EdgeAttn,M8_A6_R6_J3,0.25,0.75,2079.525,147.76596869999506,451.25,62.11608402609458,20,C11,0.5219172549095037,0.1807090239410681,0.266011081683177,3.0
w/o EdgeAttn,M8_A6_R6_J3,0.5,0.5,2032.5166666666664,108.9466431453102,432.8,49.094538231971654,20,C11,0.5388958689695887,0.1101986754966888,0.3245472722331388,4.0
w/o EdgeAttn,M8_A6_R6_J3,0.75,0.25,2087.7166666666662,126.16202684462489,623.25,130.539719706504,20,C11,0.5412912668726617,0.8468630988173981,0.6176842248588458,4.0
w/o EdgeAttn,M8_A6_R6_J3,1.0,0.0,1752.2999999999997,58.54876510001598,399.85,35.975539935964974,20,C11,0.014306669274398515,0.0,0.014306669274398515,3.0
w/o EdgeAttn,M8_A6_R8_J4,0.0,1.0,4019.8333333333335,134.7796447227065,316.55,58.13729213544525,20,C12,0.7471667175719767,0.30000000000000004,0.30000000000000004,4.0
w/o EdgeAttn,M8_A6_R8_J4,0.25,0.75,3619.1,221.35450517001982,268.9,29.922531556284504,20,C12,0.0,0.02704164413196322,0.020281233098972416,1.0
w/o EdgeAttn,M8_A6_R8_J4,0.5,0.5,3571.1666666666665,53.45501469919586,252.0,0.0,20,C12,0.2689331914196826,0.0,0.1344665957098413,1.0
w/o EdgeAttn,M8_A6_R8_J4,0.75,0.25,3169.525,325.3690899021334,252.95,53.11306212619502,20,C12,0.07185589591029436,0.06804201760196837,0.07090242633321286,2.0
w/o EdgeAttn,M8_A6_R8_J4,1.0,0.0,2799.7583333333337,44.11797961977619,217.0,0.0,20,C12,0.0,0.0,0.0,1.0
w/o EdgeAttn,M8_A8_R4_J2,0.0,1.0,624.4833333333333,28.083100368652133,748.5,153.65734264059242,20,C13,0.040223835115518816,0.6150545324512784,0.6150545324512784,4.0
w/o EdgeAttn,M8_A8_R4_J2,0.25,0.75,650.8666666666667,91.58627415740352,674.15,124.95526567957283,20,C13,0.09792388177303789,0.4859893662882597,0.38897299515945427,4.0
w/o EdgeAttn,M8_A8_R4_J2,0.5,0.5,611.4333333333334,19.698784360034956,586.85,112.19873111206692,20,C13,0.01652921751108119,0.12337371018393897,0.06995146384751008,2.0
w/o EdgeAttn,M8_A8_R4_J2,0.75,0.25,617.95,62.29971651911885,700.8,134.8034046110737,20,C13,0.04523877899217855,0.2620027434842248,0.09942977011519011,4.0
w/o EdgeAttn,M8_A8_R4_J2,1.0,0.0,587.1833333333334,26.348424500986983,823.4,90.74974264136334,20,C13,0.0012042066953892264,0.012641784424307667,0.0012042066953892264,2.0
w/o EdgeAttn,M8_A8_R6_J3,0.0,1.0,2389.3583333333327,135.67583997393044,548.25,53.818285876984625,20,C14,0.11556089864001752,0.6079812206572771,0.6079812206572771,3.0
w/o EdgeAttn,M8_A8_R6_J3,0.25,0.75,2353.8749999999995,268.0724888600576,511.5,74.45132638173747,20,C14,0.18953231407567736,0.16018784242108,0.16752396033472935,1.0
w/o EdgeAttn,M8_A8_R6_J3,0.5,0.5,2250.9166666666665,280.8233326346776,488.8,93.79574673333092,20,C14,0.0,0.17417739628040052,0.08708869814020026,1.0
w/o EdgeAttn,M8_A8_R6_J3,0.75,0.25,2700.083333333333,55.871916493275776,569.0,116.58653889978713,20,C14,1.0,0.6799227177588151,0.9199806794397037,9.0
w/o EdgeAttn,M8_A8_R6_J3,1.0,0.0,2085.9416666666666,132.9636132237706,894.15,168.40186115986148,20,C14,0.1461586419928021,0.9152635031707851,0.1461586419928021,3.0
w/o EdgeAttn,M8_A8_R8_J4,0.0,1.0,2604.325,153.65027764907367,1271.85,298.1568423356723,20,C15,1.0,0.5924596050269298,0.5924596050269298,7.0
w/o EdgeAttn,M8_A8_R8_J4,0.25,0.75,2490.208333333333,144.93173302228223,1125.5,189.05763532236463,20,C15,0.5780894617134187,0.09950998869204655,0.2191548569473896,2.0
w/o EdgeAttn,M8_A8_R8_J4,0.5,0.5,2468.3666666666663,118.57471797432223,1217.15,165.01460062992192,20,C15,0.4421205568320039,0.33460998340354947,0.38836527011777666,5.0
w/o EdgeAttn,M8_A8_R8_J4,0.75,0.25,2520.2749999999996,118.33355911764971,1175.3,162.5808624718951,20,C15,0.7121003938811016,0.28038911845730013,0.6041725750251512,7.0
w/o EdgeAttn,M8_A8_R8_J4,1.0,0.0,2152.725,82.57313389668862,1133.6,159.53729146635607,20,C15,0.0,0.0,0.0,1.0
w/o Graph,M12_A12_R4_J2,0.0,1.0,559.1916666666667,40.464780549414556,535.35,58.615854690114595,20,C22,0.0493181185638749,0.11180244993194635,0.11180244993194635,2.0
w/o Graph,M12_A12_R4_J2,0.25,0.75,474.8916666666667,10.46607929405628,473.5,24.78220923842026,20,C22,0.018836181302368738,0.0,0.0047090453255921845,1.0
w/o Graph,M12_A12_R4_J2,0.5,0.5,476.1166666666667,10.844474702766725,505.55,50.626054245033274,20,C22,0.0012079647741887504,0.04226082447498058,0.021734394624584666,2.0
w/o Graph,M12_A12_R4_J2,0.75,0.25,497.5166666666667,75.79380886318027,554.15,91.29320894787303,20,C22,0.12196778312009351,0.17041111214691895,0.13407861537679988,4.0
w/o Graph,M12_A12_R4_J2,1.0,0.0,490.3416666666667,106.32984753402118,858.7,112.99096377470559,20,C22,0.13637822913768385,0.2879684418145958,0.13637822913768385,3.0
w/o Graph,M12_A12_R6_J3,0.0,1.0,1011.7416666666668,99.4316520815807,1263.05,210.57077195090488,20,C23,0.3770996563573885,0.36527285613040394,0.36527285613040394,5.0
w/o Graph,M12_A12_R6_J3,0.25,0.75,941.2916666666667,96.8532511900446,1100.5,183.90400814154734,20,C23,0.12393482665778456,0.2345698924731183,0.20691112601928485,3.0
w/o Graph,M12_A12_R6_J3,0.5,0.5,956.6250000000002,79.20081211926349,1056.2,229.62225272688275,20,C23,0.1774716124148379,0.029899216125419983,0.10368541427012894,3.0
w/o Graph,M12_A12_R6_J3,0.75,0.25,924.5666666666668,94.45888365714677,1276.85,188.68137302424896,20,C23,0.06769574673755462,0.2981826877092299,0.12531748198047343,4.0
w/o Graph,M12_A12_R6_J3,1.0,0.0,860.6916666666666,66.45759486473068,1273.75,146.1138254923195,20,C23,0.20282514852331476,0.2104362160791276,0.20282514852331476,3.0
w/o Graph,M12_A12_R8_J4,0.0,1.0,1711.9833333333331,123.3011681622499,1195.3,255.25386743809634,20,C24,0.48263679794451714,0.22157316950347464,0.22157316950347464,4.0
w/o Graph,M12_A12_R8_J4,0.25,0.75,1600.0166666666669,62.42408020526749,1007.9,181.83679785079687,20,C24,0.0,0.0,0.0,1.0
w/o Graph,M12_A12_R8_J4,0.5,0.5,1591.1833333333336,69.42061602884661,1099.9,169.85532543593493,20,C24,0.04962267056830503,0.07055599954332706,0.06008933505581604,2.0
w/o Graph,M12_A12_R8_J4,0.75,0.25,1545.6916666666666,90.72415416592655,1181.15,180.46060220272022,20,C24,0.14695748894495472,0.0,0.11021811670871604,3.0
w/o Graph,M12_A12_R8_J4,1.0,0.0,1474.3750000000002,95.65095345923531,1592.0,279.84017995239617,20,C24,0.34570939613723445,0.7399852543622512,0.34570939613723445,5.0
w/o Graph,M12_A15_R4_J2,0.0,1.0,571.1083333333333,30.56467952560478,718.4,61.65643348000017,20,C25,0.0,0.19662742602608957,0.19662742602608957,3.0
w/o Graph,M12_A15_R4_J2,0.25,0.75,568.8666666666667,37.795680312601824,667.55,61.36643605167411,20,C25,0.0010198604401508323,0.0,0.00025496511003770807,1.0
w/o Graph,M12_A15_R4_J2,0.5,0.5,553.275,16.662041024769756,698.65,45.3944988552114,20,C25,0.0,0.0,0.0,1.0
w/o Graph,M12_A15_R4_J2,0.75,0.25,572.55,51.702819835550265,856.5,135.75849299786967,20,C25,0.0,0.23282208588957057,0.05820552147239264,2.0
w/o Graph,M12_A15_R4_J2,1.0,0.0,582.3499999999999,47.681138154122465,1090.1,133.42725201002747,20,C25,0.2516575147447624,0.6831095847642834,0.2516575147447624,4.0
w/o Graph,M12_A15_R6_J3,0.0,1.0,857.8,65.74622484881812,1150.0,197.11524814846658,20,C26,1.0,0.6613333333333333,0.6613333333333333,5.0
w/o Graph,M12_A15_R6_J3,0.25,0.75,734.025,37.68615685007766,846.55,113.17916629932616,20,C26,0.0,0.020334928229664935,0.015251196172248701,2.0
w/o Graph,M12_A15_R6_J3,0.5,0.5,695.975,31.41252008560689,875.45,138.79575111045654,20,C26,0.0,0.10791011605893501,0.053955058029467505,1.0
w/o Graph,M12_A15_R6_J3,0.75,0.25,719.3833333333333,28.304221370114078,908.55,175.0932007456841,20,C26,0.0,0.03346865133062689,0.008367162832656722,1.0
w/o Graph,M12_A15_R6_J3,1.0,0.0,707.925,27.18382705242903,917.4,105.30477072213824,20,C26,0.18872484401089698,0.0369426751592357,0.18872484401089698,5.0
w/o Graph,M12_A15_R8_J4,0.0,1.0,1810.7083333333333,73.6408201661065,2076.85,373.8568928290469,20,C27,0.0006300282804830302,0.1982590486357757,0.1982590486357757,5.0
w/o Graph,M12_A15_R8_J4,0.25,0.75,1887.825,122.53072743873953,2201.25,405.67927116458833,20,C27,0.018585717806426413,0.2088146436822463,0.16125741221329132,5.0
w/o Graph,M12_A15_R8_J4,0.5,0.5,1867.5083333333332,196.0849818378225,1754.75,351.93104513003084,20,C27,0.0,0.02835721627667933,0.014178608138339665,2.0
w/o Graph,M12_A15_R8_J4,0.75,0.25,1717.0083333333332,124.56641145418423,1839.15,344.3245523752569,20,C27,0.0,0.01461252071362474,0.003653130178406185,1.0
w/o Graph,M12_A15_R8_J4,1.0,0.0,1727.0083333333332,182.1595717386914,2061.2,335.0506010487937,20,C27,0.10370717044810358,0.0,0.10370717044810358,5.0
w/o Graph,M12_A9_R4_J2,0.0,1.0,632.1083333333333,70.5141990387884,886.25,148.5600622821058,20,C19,0.6083878222481366,0.5335043915918287,0.5335043915918287,4.0
w/o Graph,M12_A9_R4_J2,0.25,0.75,526.9833333333333,27.833984654633745,689.2,52.945453559598285,20,C19,0.2333273006967697,0.04985684667785566,0.09572446018258417,3.0
w/o Graph,M12_A9_R4_J2,0.5,0.5,502.0499999999999,38.6268738071949,798.15,151.4054420908867,20,C19,0.0,0.17173576133281668,0.08586788066640834,3.0
w/o Graph,M12_A9_R4_J2,0.75,0.25,493.41666666666663,41.008539261934956,799.45,122.63401906314147,20,C19,0.1241145792792089,0.19717772692601082,0.14238036619090938,3.0
w/o Graph,M12_A9_R4_J2,1.0,0.0,432.35,47.17250599276475,910.45,64.03163280754286,20,C19,0.055222982843067224,0.21571943239467695,0.055222982843067224,4.0
w/o Graph,M12_A9_R6_J3,0.0,1.0,786.85,62.96025619110141,911.1,217.5647272108137,20,C20,0.37862551201952915,0.35890544832641097,0.35890544832641097,2.0
w/o Graph,M12_A9_R6_J3,0.25,0.75,685.7333333333333,49.15447068481253,846.75,230.112072237581,20,C20,0.13017461990064755,0.19852823548232282,0.18143983158690402,3.0
w/o Graph,M12_A9_R6_J3,0.5,0.5,646.4333333333334,56.27245230917956,764.55,245.23897582390506,20,C20,0.0,0.05216277904581631,0.026081389522908154,1.0
w/o Graph,M12_A9_R6_J3,0.75,0.25,639.7416666666667,40.431896208243224,671.0,224.55546730092507,20,C20,0.0,0.0,0.0,1.0
w/o Graph,M12_A9_R6_J3,1.0,0.0,783.1583333333334,41.19783517136573,960.2,173.51250523718517,20,C20,0.4973572631701228,0.16620024875621894,0.4973572631701228,5.0
w/o Graph,M12_A9_R8_J4,0.0,1.0,1565.933333333333,206.97889826618902,1062.2,247.008970644686,20,C21,0.0,0.0,0.0,1.0
w/o Graph,M12_A9_R8_J4,0.25,0.75,1718.2249999999997,233.0696334155695,1259.5,275.87859648765794,20,C21,0.2754267203787531,0.3020928811487932,0.2954263409562832,5.0
w/o Graph,M12_A9_R8_J4,0.5,0.5,1439.5999999999997,107.04908695334059,942.6,152.53900277771928,20,C21,0.0,0.0,0.0,1.0
w/o Graph,M12_A9_R8_J4,0.75,0.25,1523.1916666666664,182.9285984998596,1199.2,229.41426560516652,20,C21,0.11019700551615437,0.0832755992794792,0.10346665395698558,2.0
w/o Graph,M12_A9_R8_J4,1.0,0.0,1495.0249999999999,242.5641367828649,1154.95,166.2187762527067,20,C21,0.2783602467720729,0.004460808610068811,0.2783602467720729,4.0
w/o Graph,M4_A3_R4_J2,0.0,1.0,1025.875,62.65462451953731,313.05,113.69232488097911,20,C1,0.3520355445339941,0.3829948756879863,0.3829948756879863,5.0
w/o Graph,M4_A3_R4_J2,0.25,0.75,954.5583333333334,41.73034695189042,272.95,86.91343243044832,20,C1,0.11416366906474754,0.2704426831625749,0.23137292963811806,5.0
w/o Graph,M4_A3_R4_J2,0.5,0.5,954.9000000000002,36.990847611504385,257.6,81.18426085471441,20,C1,0.1330730839551328,0.20460790530543238,0.16884049463028258,4.0
w/o Graph,M4_A3_R4_J2,0.75,0.25,938.1333333333334,16.694240348656532,267.35,73.08630442659447,20,C1,0.07839289403015838,0.28254665203073553,0.12943133353030267,3.0
w/o Graph,M4_A3_R4_J2,1.0,0.0,1034.8333333333335,46.977318155176015,409.2,103.41871967370012,20,C1,0.575451692255493,0.7698338622363262,0.575451692255493,5.0
w/o Graph,M4_A3_R6_J3,0.0,1.0,2001.7166666666665,100.54740670028266,327.55,91.58572343352486,20,C2,0.14778999792488057,0.18586821384169092,0.18586821384169092,4.0
w/o Graph,M4_A3_R6_J3,0.25,0.75,1762.0666666666668,37.2910710037696,211.2,86.54393468972246,20,C2,0.02897027042812942,0.22569027611044418,0.17651027468986547,3.0
w/o Graph,M4_A3_R6_J3,0.5,0.5,1728.0750000000003,46.77942127031891,334.55,105.25131578124906,20,C2,0.03901100858598501,0.7371817855862316,0.3880963970861083,5.0
w/o Graph,M4_A3_R6_J3,0.75,0.25,1703.6083333333336,53.17386452404093,245.7,83.43740168533533,20,C2,0.0,0.05606442490932562,0.014016106227331406,1.0
w/o Graph,M4_A3_R6_J3,1.0,0.0,1772.675,73.5629474453144,269.8,72.05305063120618,20,C2,0.16607112472349844,0.21518390443256838,0.16607112472349844,4.0
w/o Graph,M4_A3_R8_J4,0.0,1.0,3349.2333333333327,98.81893774039645,192.35,68.82110676850603,20,C3,0.18705814456788125,0.0,0.0,1.0
w/o Graph,M4_A3_R8_J4,0.25,0.75,3265.2999999999997,133.5169306126903,268.7,90.8011708711895,20,C3,0.35720214024616354,0.09880564603691631,0.16340476958922812,2.0
w/o Graph,M4_A3_R8_J4,0.5,0.5,3286.6166666666663,161.88198809680904,215.9,92.77357836208144,20,C3,0.5482006468038254,0.0,0.2741003234019127,2.0
w/o Graph,M4_A3_R8_J4,0.75,0.25,3231.35,202.5001111832776,257.6,93.43244111459131,20,C3,0.37725762609483543,0.08630490956072356,0.30451944696130745,4.0
w/o Graph,M4_A3_R8_J4,1.0,0.0,3393.8166666666666,119.9328381741824,378.2,121.62089501916665,20,C3,0.5934784639820622,0.5480367585630742,0.5934784639820622,6.0
w/o Graph,M4_A4_R4_J2,0.0,1.0,942.9666666666666,33.49240989340474,131.4,24.628609807551694,20,C4,0.0,0.13605712019040067,0.13605712019040067,3.0
w/o Graph,M4_A4_R4_J2,0.25,0.75,949.25,53.9946797249182,108.7,16.38066896648222,20,C4,0.05394287349537676,0.051479062620053806,0.05209501533888455,4.0
w/o Graph,M4_A4_R4_J2,0.5,0.5,905.4666666666666,15.790440516208124,111.8,20.109175700869017,20,C4,0.0,0.04026073619631903,0.020130368098159514,1.0
w/o Graph,M4_A4_R4_J2,0.75,0.25,929.65,27.641073556727502,116.35,26.91756421294272,20,C4,0.015678951448100824,0.09989557953358855,0.03673310846947275,3.0
w/o Graph,M4_A4_R4_J2,1.0,0.0,1047.7083333333335,20.501310398854443,193.2,17.593659144852815,20,C4,0.29691518898938796,0.5043655413271245,0.29691518898938796,4.0
w/o Graph,M4_A4_R6_J3,0.0,1.0,2626.3,86.0475116956084,278.45,39.33857755703079,20,C5,0.5098290185471412,0.04892367906066535,0.04892367906066535,2.0
w/o Graph,M4_A4_R6_J3,0.25,0.75,2537.675,147.4813049407198,368.65,107.05791595403421,20,C5,0.5161235549644141,0.40431854199683026,0.4322697952387262,4.0
w/o Graph,M4_A4_R6_J3,0.5,0.5,2462.641666666667,162.1684136055634,376.15,92.0624930771427,20,C5,0.34433477025570736,0.5696345194010626,0.45698464482838497,3.0
w/o Graph,M4_A4_R6_J3,0.75,0.25,2402.1666666666665,206.61101401210718,377.3,88.79017252400239,20,C5,0.3642367985459743,0.44809109176155404,0.3852003718498692,4.0
w/o Graph,M4_A4_R6_J3,1.0,0.0,2320.1916666666666,94.03580062000647,468.15,107.97332760309007,20,C5,0.30323668352613264,0.4685021830170186,0.30323668352613264,4.0
w/o Graph,M4_A4_R8_J4,0.0,1.0,4122.741666666667,65.14840177921467,269.25,65.7402184038772,20,C6,0.18364266222832987,0.0676409185803758,0.0676409185803758,3.0
w/o Graph,M4_A4_R8_J4,0.25,0.75,3787.7416666666663,75.74035122768825,291.25,67.47153395867653,20,C6,0.0,0.061254183035064774,0.04594063727629858,1.0
w/o Graph,M4_A4_R8_J4,0.5,0.5,3911.0833333333335,141.11823150520922,308.35,76.88561223285572,20,C6,0.08891370586370045,0.1319004524886878,0.11040707917619413,2.0
w/o Graph,M4_A4_R8_J4,0.75,0.25,3803.7333333333336,57.19220696923386,321.75,83.19658077488269,20,C6,0.0,0.024699176694110193,0.006174794173527548,1.0
w/o Graph,M4_A4_R8_J4,1.0,0.0,3661.6583333333338,60.82107482834256,195.0,38.536380623755356,20,C6,0.08418615663886773,0.010917467948717955,0.08418615663886773,4.0
w/o Graph,M4_A5_R4_J2,0.0,1.0,1095.85,70.07725269321881,234.85,50.48008987397121,20,C7,0.6851618941764893,0.36044973544973546,0.36044973544973546,6.0
w/o Graph,M4_A5_R4_J2,0.25,0.75,832.15,24.974776749436835,219.0,0.0,20,C7,0.04137048620983781,0.20573440643863172,0.16464342638143326,4.0
w/o Graph,M4_A5_R4_J2,0.5,0.5,807.2583333333333,24.20607645668545,222.9,22.545626253397682,20,C7,0.0,0.18720748829953196,0.09360374414976598,1.0
w/o Graph,M4_A5_R4_J2,0.75,0.25,783.325,46.35719677657891,231.8,45.01648820739259,20,C7,0.0,0.24770642201834864,0.06192660550458716,1.0
w/o Graph,M4_A5_R4_J2,1.0,0.0,895.2666666666667,36.60486817718382,324.75,46.19737404248267,20,C7,0.22093230479391002,1.0,0.22093230479391002,4.0
w/o Graph,M4_A5_R6_J3,0.0,1.0,1760.0666666666664,133.29010702816228,186.0,77.1239603700296,20,C8,0.20969607402171733,0.3162414131501472,0.3162414131501472,4.0
w/o Graph,M4_A5_R6_J3,0.25,0.75,1688.3333333333333,107.06727130545221,322.95,89.15124641216244,20,C8,0.4805727281463211,1.0,0.8701431820365803,7.0
w/o Graph,M4_A5_R6_J3,0.5,0.5,1544.7583333333334,57.6657913684712,240.95,74.30624752369502,20,C8,0.21347871988402684,0.5941961151415868,0.4038374175128068,5.0
w/o Graph,M4_A5_R6_J3,0.75,0.25,1835.3666666666668,97.04678138803878,396.25,43.332101871840685,20,C8,0.8112731677369048,1.0,0.8584548758026787,8.0
w/o Graph,M4_A5_R6_J3,1.0,0.0,1573.5083333333334,37.61133472771217,248.0,0.0,20,C8,0.23668782340496028,0.13645785352372178,0.23668782340496028,4.0
w/o Graph,M4_A5_R8_J4,0.0,1.0,3493.5416666666665,93.735753303467,765.45,128.63308692802013,20,C9,0.11406882591093094,0.7860003814609959,0.7860003814609959,7.0
w/o Graph,M4_A5_R8_J4,0.25,0.75,3378.925,200.92121521188912,717.6,211.64404078546602,20,C9,0.5257389918622732,0.6826991087848352,0.6434590795541947,5.0
w/o Graph,M4_A5_R8_J4,0.5,0.5,3089.925,200.19365240914178,627.2,137.03921835891012,20,C9,0.140386355764612,0.3371448990530642,0.2387656274088381,2.0
w/o Graph,M4_A5_R8_J4,0.75,0.25,3062.2499999999995,113.46151806613264,683.25,129.04787973135356,20,C9,0.011159785614643975,0.3524681706499888,0.09648688187348019,2.0
w/o Graph,M4_A5_R8_J4,1.0,0.0,3249.5416666666665,124.09665251998817,795.55,129.5142646075794,20,C9,0.30427162305372096,0.5614401015688764,0.30427162305372096,3.0
w/o Graph,M8_A10_R4_J2,0.0,1.0,747.4416666666667,88.48806829733685,494.7,97.49553296109735,20,C16,0.6826494910941479,0.14632034632034613,0.14632034632034613,4.0
w/o Graph,M8_A10_R4_J2,0.25,0.75,585.3083333333334,64.48630288855084,441.35,95.40565745113972,20,C16,0.0,0.0,0.0,1.0
w/o Graph,M8_A10_R4_J2,0.5,0.5,598.475,74.22148132093352,372.4,73.04821767341868,20,C16,0.1584361386682284,0.0,0.0792180693341142,1.0
w/o Graph,M8_A10_R4_J2,0.75,0.25,560.625,18.6502806369303,464.15,137.29425755615105,20,C16,0.14924627081634256,0.18632552760913554,0.15851608501454081,4.0
w/o Graph,M8_A10_R4_J2,1.0,0.0,552.6833333333333,18.949370833111047,541.65,44.51288991315946,20,C16,0.055479452054794515,0.0,0.055479452054794515,3.0
w/o Graph,M8_A10_R6_J3,0.0,1.0,1060.1,114.96769696323064,410.25,84.72859145841097,20,C17,0.11991119367481476,0.17165290374983072,0.17165290374983072,3.0
w/o Graph,M8_A10_R6_J3,0.25,0.75,842.725,131.78611365186381,333.45,77.42260991671483,20,C17,0.057239680482977603,0.06984091165519574,0.0666906038621412,2.0
w/o Graph,M8_A10_R6_J3,0.5,0.5,903.3166666666666,46.57387077102881,412.3,92.97147270449203,20,C17,0.16732556126276907,0.26961795027289276,0.2184717557678309,5.0
w/o Graph,M8_A10_R6_J3,0.75,0.25,845.575,34.07505797534894,383.7,70.7643234524588,20,C17,0.032117433653948854,0.19852337981952417,0.07371892019534268,2.0
w/o Graph,M8_A10_R6_J3,1.0,0.0,892.3416666666666,53.28837126142913,587.45,104.89868545661719,20,C17,0.02032320249374483,0.0625000000000004,0.02032320249374483,5.0
w/o Graph,M8_A10_R8_J4,0.0,1.0,2260.9083333333333,58.251131931877815,923.85,75.68443836434486,20,C18,0.16808739806124023,0.11245491194568215,0.11245491194568215,3.0
w/o Graph,M8_A10_R8_J4,0.25,0.75,2035.1499999999996,79.19113933836033,678.95,132.4317003710135,20,C18,0.0,0.0,0.0,1.0
w/o Graph,M8_A10_R8_J4,0.5,0.5,1877.9166666666665,51.74878872498295,661.65,87.66639817182552,20,C18,0.0,0.0,0.0,1.0
w/o Graph,M8_A10_R8_J4,0.75,0.25,2110.3166666666666,138.74430497769166,1005.8,189.12168179856005,20,C18,0.14264062333226588,0.16611826642850425,0.14851003410632546,3.0
w/o Graph,M8_A10_R8_J4,1.0,0.0,2079.633333333333,94.99877807770648,1156.45,213.61191446171725,20,C18,0.07032933210218537,0.12043330501274438,0.07032933210218537,4.0
w/o Graph,M8_A6_R4_J2,0.0,1.0,1225.2166666666667,52.290604413618325,385.55,42.70889837024599,20,C10,0.7258294684266846,0.06517775752051076,0.06517775752051076,3.0
w/o Graph,M8_A6_R4_J2,0.25,0.75,1146.6,42.12812537211241,382.4,16.213704404802606,20,C10,0.034195658638119936,0.0444136016655099,0.04185911590866241,4.0
w/o Graph,M8_A6_R4_J2,0.5,0.5,1185.35,53.18812194268071,376.0,0.0,20,C10,0.45106271319863367,0.0,0.22553135659931683,5.0
w/o Graph,M8_A6_R4_J2,0.75,0.25,1147.95,24.915594355849944,379.5,10.772772696894123,20,C10,0.14674754775425913,0.012161223071577486,0.11310096658358872,3.0
w/o Graph,M8_A6_R4_J2,1.0,0.0,1165.5166666666667,44.04230754401017,419.2,45.803470335083134,20,C10,0.3681981101335941,0.05311294765840213,0.3681981101335941,3.0
w/o Graph,M8_A6_R6_J3,0.0,1.0,2211.825,117.84288622285747,421.75,27.94896665070293,20,C11,0.8052853120731466,0.024869435463814978,0.024869435463814978,3.0
w/o Graph,M8_A6_R6_J3,0.25,0.75,1927.1583333333333,109.72478163422501,412.3,1.3416407864998767,20,C11,0.17024100325056238,0.0013812154696133117,0.04359616241485058,2.0
w/o Graph,M8_A6_R6_J3,0.5,0.5,1735.8499999999997,33.06019231325604,412.0,0.0,20,C11,0.0,0.0,0.0,1.0
w/o Graph,M8_A6_R6_J3,0.75,0.25,2067.5666666666666,229.38993844466924,472.7,52.04562775508673,20,C11,0.5019677996422185,0.2433353377430346,0.4373096841674225,3.0
w/o Graph,M8_A6_R6_J3,1.0,0.0,1832.15,54.89567191793572,444.3,56.18587573028427,20,C11,0.10800899667514212,0.1307737569873492,0.10800899667514212,5.0
w/o Graph,M8_A6_R8_J4,0.0,1.0,3895.2833333333338,108.2689025674403,294.25,38.16429165980598,20,C12,0.5069043676756635,0.17507002801120447,0.17507002801120447,2.0
w/o Graph,M8_A6_R8_J4,0.25,0.75,3692.6,139.82282439652772,261.4,38.829451654504126,20,C12,0.154328008258823,0.0,0.03858200206470575,2.0
w/o Graph,M8_A6_R8_J4,0.5,0.5,3617.5083333333337,115.95462506126884,266.75,17.356554957709786,20,C12,0.3258453414114958,0.05029838022165388,0.18807186081657484,3.0
